StringID		Type		X		Y		Demand		ServiceBy
C68		c		-14.7		-11.8		3.98		D/T
C69		c		13.5		22.8		2.32		D/T
C70		c		11.6		-23.4		4.42		D/T
C71		c		20.3		17.6		1.82		D/T
C72		c		-26.8		4.6		2.0		D/T
C73		c		-14.4		-17.8		2.57		D/T
C74		c		18.7		17.1		4.31		D/T
C75		c		-27.2		26.4		4.58		D/T
C76		c		8.2		-25.4		0.8		D/T
C77		c		14.3		12.2		2.46		D/T
C78		c		-4.8		-26.8		0.69		D/T
C79		c		1.1		24.6		0.9		D/T
C80		c		-24.0		-28.3		1.91		D/T
C81		c		7.3		19.9		91.07		T
C82		c		3.5		-2.2		47.65		T
C83		c		-12.0		24.6		20.6		T
C84		c		-5.4		-1.6		26.41		T
C85		c		9.0		26.5		31.37		T
C86		c		-4.4		-23.1		8.92		T
C87		c		14.6		2.1		55.09		T
C88		c		3.5		4.6		60.17		T
C89		c		18.0		12.8		36.92		T
C90		c		-17.3		-4.0		94.02		T
C91		c		1.4		24.3		15.03		T
C92		c		-29.5		-9.9		66.79		T
C93		c		14.9		-20.7		29.22		T
C94		c		11.4		-14.4		98.77		T
C95		c		-0.0		3.6		5.99		T
C96		c		-13.5		8.4		82.7		T
C97		c		-7.4		22.7		79.51		T
C98		c		8.3		-28.2		81.43		T
C99		c		-0.3		-25.2		12.73		T
C100		c		-21.6		19.1		86.95		T
C101		c		10.2		3.8		84.86		T
C102		c		20.5		-1.6		49.4		T
C103		c		-14.4		-23.0		46.1		T
C104		c		-11.6		-27.4		58.71		T
C105		c		13.0		-14.4		96.97		T
C106		c		-26.1		-15.2		38.47		T
C107		c		2.2		-3.0		84.05		T
C108		c		-27.5		-17.6		50.97		T
C109		c		19.3		2.1		27.32		T
C110		c		-22.7		18.0		83.99		T
C111		c		-0.8		24.5		81.42		T
C112		c		-7.9		7.4		75.72		T
C113		c		17.5		13.0		88.9		T
C114		c		11.6		-16.6		44.61		T
C115		c		1.6		-12.8		18.51		T
C116		c		-2.5		-27.6		83.47		T
C117		c		0.4		-15.1		23.17		T
C118		c		16.4		-7.3		92.26		T
C119		c		11.8		9.6		55.63		T
C120		c		18.2		-7.5		53.4		T
C121		c		-0.4		-19.1		32.12		T
C122		c		29.0		13.4		85.42		T
C123		c		11.3		0.4		64.9		T
C124		c		-11.4		-26.8		77.64		T
C125		c		-15.6		29.1		25.84		T
C126		c		-14.8		0.4		93.24		T
C127		c		26.8		9.6		46.29		T
C128		c		10.9		-2.1		38.74		T
C129		c		-2.0		15.5		69.75		T
C130		c		29.7		10.2		40.41		T
C131		c		-17.0		-23.2		41.49		T
C132		c		-24.9		6.8		71.65		T
C133		c		-15.7		7.3		83.06		T
C134		c		2.6		-23.9		39.94		T
C135		c		-3.4		16.1		52.6		T
C136		c		18.9		-24.5		84.18		T
C137		c		2.2		8.1		84.12		T
C138		c		-6.9		1.8		45.07		T
C139		c		17.0		-24.2		56.51		T
C140		c		-29.9		2.9		78.84		T
C141		c		-21.1		18.8		85.23		T
C142		c		-21.5		-21.5		8.76		T
C143		c		-21.5		-26.8		89.48		T
C144		c		-6.1		-7.3		8.39		T
C145		c		-2.1		17.5		99.41		T
C146		c		-10.1		10.0		76.38		T
C147		c		-17.9		-10.0		77.71		T
C148		c		15.5		-18.6		27.17		T
C149		c		27.5		16.5		68.58		T
C150		c		13.1		-5.4		64.54		T
C151		c		-23.5		25.6		79.3		T
C152		c		-22.8		13.9		83.82		T
C153		c		-15.0		-6.2		97.42		T
C154		c		-20.3		15.5		86.46		T
C155		c		27.0		11.1		72.61		T
C156		c		-13.1		-5.7		16.41		T
C157		c		1.8		26.1		57.58		T
C158		c		-23.7		13.1		41.46		T
C159		c		-18.9		9.5		81.71		T
C160		c		-18.2		20.3		6.56		T
