StringID		Type		X		Y		Demand		ServiceBy
C71		c		0.5		-0.4		2.56		D/T
C72		c		10.9		-32.3		1.11		D/T
C73		c		-26.8		-7.9		0.55		D/T
C74		c		38.6		-21.2		4.35		D/T
C75		c		11.9		-34.4		3.92		D/T
C76		c		-2.2		-29.1		1.26		D/T
C77		c		-8.1		8.5		4.03		D/T
C78		c		16.0		-17.1		0.99		D/T
C79		c		-9.1		-36.7		0.81		D/T
C80		c		22.8		9.5		0.75		D/T
C81		c		-25.1		-28.0		1.15		D/T
C82		c		19.5		-4.4		2.89		D/T
C83		c		18.9		-28.4		4.69		D/T
C84		c		-9.4		2.5		1.78		D/T
C85		c		13.4		-9.9		4.39		D/T
C86		c		-34.1		20.8		3.34		D/T
C87		c		-22.8		27.0		3.02		D/T
C88		c		-26.7		-30.8		4.39		D/T
C89		c		11.1		24.5		4.23		D/T
C90		c		-33.2		33.2		2.29		D/T
C91		c		18.5		2.8		2.04		D/T
C92		c		11.1		-5.7		2.83		D/T
C93		c		32.0		-21.7		2.54		D/T
C94		c		-21.0		37.0		1.42		D/T
C95		c		39.7		33.8		1.88		D/T
C96		c		36.5		-10.4		3.1		D/T
C97		c		36.4		-20.9		3.8		D/T
C98		c		38.9		-24.6		4.7		D/T
C99		c		-16.2		32.6		3.34		D/T
C100		c		36.2		-33.1		2.27		D/T
C101		c		18.4		-8.0		11.16		T
C102		c		26.6		14.5		9.34		T
C103		c		-36.0		-12.0		88.66		T
C104		c		-9.7		12.9		52.77		T
C105		c		-18.0		-4.7		74.44		T
C106		c		39.7		-5.7		11.98		T
C107		c		-39.3		10.1		25.81		T
C108		c		-3.9		-19.6		32.66		T
C109		c		22.5		-22.7		20.94		T
C110		c		11.6		9.5		62.73		T
C111		c		16.6		-20.7		51.59		T
C112		c		28.5		-3.9		16.6		T
C113		c		-19.6		-38.4		21.63		T
C114		c		-16.8		19.3		24.64		T
C115		c		-8.0		-23.5		84.36		T
C116		c		18.0		-11.1		93.67		T
C117		c		-30.0		34.1		89.08		T
C118		c		-23.2		-30.9		14.64		T
C119		c		24.4		-25.9		72.01		T
C120		c		32.7		-19.7		78.05		T
C121		c		10.7		0.5		69.06		T
C122		c		-12.8		7.7		63.31		T
C123		c		-10.3		-25.7		44.09		T
C124		c		16.2		-10.4		33.76		T
C125		c		-17.5		-0.1		32.0		T
C126		c		-11.1		33.6		50.95		T
C127		c		-24.7		37.9		42.2		T
C128		c		-37.2		13.7		75.06		T
C129		c		39.2		-12.5		66.57		T
C130		c		22.6		35.8		51.47		T
C131		c		33.9		14.2		37.63		T
C132		c		11.8		-34.7		73.0		T
C133		c		24.6		-30.3		89.71		T
C134		c		-10.8		11.2		16.77		T
C135		c		-3.1		-9.7		33.28		T
C136		c		-25.5		-38.7		73.86		T
C137		c		-15.8		16.6		87.88		T
C138		c		-22.6		-4.3		87.43		T
C139		c		16.4		34.8		27.58		T
C140		c		-17.3		-26.5		68.25		T
C141		c		20.6		39.3		65.96		T
C142		c		-0.4		19.9		39.84		T
C143		c		-28.1		35.5		19.4		T
C144		c		-19.8		11.3		38.07		T
C145		c		14.5		13.2		89.68		T
C146		c		-4.5		7.0		99.87		T
C147		c		-17.3		-27.8		90.16		T
C148		c		-36.3		28.0		72.82		T
C149		c		-16.9		-33.6		34.44		T
C150		c		-18.4		29.6		11.86		T
C151		c		28.6		-39.6		95.97		T
C152		c		22.3		29.0		12.4		T
C153		c		-40.0		-28.3		69.71		T
C154		c		3.3		-6.0		56.34		T
C155		c		12.9		-9.6		69.89		T
C156		c		-34.2		-19.5		90.23		T
C157		c		-37.6		16.1		74.71		T
C158		c		18.6		-10.1		30.35		T
C159		c		-25.6		-1.5		8.47		T
C160		c		35.5		14.8		85.99		T
C161		c		12.6		-31.2		82.99		T
C162		c		32.3		7.2		83.81		T
C163		c		-4.1		33.1		49.54		T
C164		c		33.4		-10.2		68.06		T
C165		c		-25.0		29.7		71.22		T
C166		c		31.2		6.5		34.64		T
C167		c		36.4		31.1		36.06		T
C168		c		2.8		-15.1		63.38		T
C169		c		22.4		-16.1		92.03		T
C170		c		-22.8		23.4		33.55		T
C171		c		38.0		34.4		83.15		T
C172		c		-23.8		-28.3		38.81		T
C173		c		-7.8		31.1		54.97		T
C174		c		24.4		15.4		91.82		T
C175		c		-37.0		5.9		46.83		T
C176		c		14.4		15.6		90.98		T
C177		c		-0.6		16.8		57.32		T
C178		c		25.9		10.4		6.95		T
C179		c		-27.0		-31.9		45.78		T
C180		c		-1.9		7.8		54.36		T
C181		c		18.6		-10.0		30.88		T
C182		c		7.9		-19.8		61.12		T
C183		c		-18.9		32.4		36.24		T
C184		c		-25.5		28.5		74.97		T
C185		c		-22.2		-1.9		71.78		T
C186		c		4.3		10.1		84.06		T
C187		c		0.3		17.4		26.83		T
C188		c		15.4		-5.0		64.14		T
C189		c		-19.8		-35.9		90.15		T
C190		c		2.7		35.9		88.7		T
C191		c		38.6		29.8		36.57		T
C192		c		1.0		20.7		61.51		T
C193		c		21.2		-35.7		94.31		T
C194		c		-19.9		17.4		72.84		T
C195		c		-12.2		25.6		95.3		T
C196		c		-20.2		-30.3		41.86		T
C197		c		-19.2		37.6		44.83		T
C198		c		7.3		-30.5		51.74		T
C199		c		13.9		-11.5		82.68		T
C200		c		-13.8		-12.9		31.08		T
