StringID		Type		X		Y		Demand		ServiceBy
C102		c		16.2		1.7		68.63		T
C103		c		9.2		11.1		53.94		T
C104		c		14.0		8.8		9.26		T
C105		c		-14.8		-15.1		38.91		T
C106		c		-15.0		9.5		67.93		T
C107		c		20.0		9.1		35.7		T
C108		c		3.2		-18.9		8.14		T
C109		c		-12.1		3.2		59.37		T
C110		c		7.6		-16.2		87.66		T
C111		c		-6.4		19.8		78.08		T
C112		c		9.8		-5.1		45.43		T
C113		c		-6.6		15.5		64.07		T
C114		c		13.3		11.7		11.13		T
C115		c		12.1		13.9		74.4		T
C116		c		16.1		18.4		38.92		T
C117		c		-10.7		-14.2		37.33		T
C118		c		6.7		-1.6		55.56		T
C119		c		3.4		14.6		73.83		T
C120		c		11.9		-9.5		16.59		T
C121		c		19.8		7.1		9.16		T
C122		c		19.6		-12.9		54.76		T
C123		c		-19.9		-19.6		55.61		T
C124		c		-10.5		18.8		32.87		T
C125		c		-14.0		18.0		29.75		T
C126		c		-12.0		-10.5		48.87		T
C127		c		-7.5		-13.3		24.83		T
C128		c		-12.3		-4.7		55.38		T
C129		c		4.2		11.9		38.72		T
C130		c		2.3		4.2		43.95		T
C131		c		-2.8		7.4		24.31		T
C132		c		-4.0		15.5		34.91		T
C133		c		12.9		-2.8		81.6		T
C134		c		-2.3		-2.3		81.69		T
C135		c		-4.7		-9.6		10.41		T
C136		c		17.4		7.5		91.48		T
C137		c		1.1		-6.4		75.65		T
C138		c		5.7		-6.4		40.83		T
C139		c		16.9		-4.2		33.83		T
C140		c		7.9		-5.6		25.06		T
C141		c		1.6		-7.1		11.44		T
C142		c		-17.2		13.6		41.85		T
C143		c		-14.3		3.7		78.72		T
C144		c		16.1		5.6		70.39		T
C145		c		-14.3		4.5		64.48		T
C146		c		-1.7		14.0		27.69		T
C147		c		-19.9		-3.4		67.66		T
C148		c		15.9		-15.5		89.6		T
C149		c		11.2		15.8		24.04		T
C150		c		-12.7		-19.3		48.49		T
C151		c		13.4		8.6		8.92		T
C152		c		17.0		8.3		47.12		T
C153		c		-17.8		19.9		69.62		T
C154		c		-9.0		2.1		45.96		T
C155		c		19.9		8.9		64.21		T
C156		c		3.0		9.1		63.72		T
C157		c		3.1		-8.3		97.37		T
C158		c		-18.7		11.8		56.28		T
C159		c		-7.3		11.5		54.5		T
C160		c		13.9		7.8		31.72		T
C161		c		18.7		1.7		71.97		T
C162		c		-0.8		3.0		39.9		T
C163		c		18.5		-8.0		49.32		T
C164		c		-18.8		-6.2		84.19		T
C165		c		-11.3		14.5		27.36		T
C166		c		13.9		19.9		75.91		T
C167		c		10.5		-13.1		48.22		T
C168		c		-19.2		-11.9		41.66		T
C169		c		-17.8		-0.2		13.17		T
C170		c		5.4		-6.4		99.79		T
C171		c		5.4		-9.6		54.36		T
C172		c		17.2		-11.7		44.04		T
C173		c		0.2		-17.7		83.01		T
C174		c		10.1		7.9		23.96		T
C175		c		-13.1		9.6		16.66		T
C176		c		-11.4		-1.6		29.42		T
C177		c		-10.2		-12.2		62.65		T
C178		c		-11.8		10.6		75.36		T
C179		c		9.6		-17.3		24.59		T
C180		c		-4.2		19.4		40.82		T
C181		c		4.7		0.0		51.94		T
C182		c		-7.5		7.8		6.37		T
C183		c		4.3		20.0		86.58		T
C184		c		-8.4		-19.4		53.37		T
C185		c		-10.6		-19.0		8.81		T
C186		c		0.4		-13.6		32.34		T
C187		c		-10.0		15.5		28.2		T
C188		c		-6.9		-18.2		44.47		T
C189		c		-15.2		-17.1		58.49		T
C190		c		-5.9		3.2		22.35		T
C191		c		0.3		-4.8		22.55		T
C192		c		-7.0		-11.2		6.23		T
C193		c		5.0		-10.6		36.69		T
C194		c		4.2		6.4		29.83		T
C195		c		-15.9		-6.9		54.64		T
C196		c		14.8		-6.5		36.82		T
C197		c		-19.7		2.9		88.03		T
C198		c		13.1		2.4		97.55		T
C199		c		18.9		-17.5		12.2		T
C200		c		-1.4		-19.5		72.75		T
