StringID		Type		X		Y		Demand		ServiceBy
C45		c		5.5		20.9		1.28		D/T
C46		c		-25.3		-29.0		1.38		D/T
C47		c		20.7		-27.3		4.19		D/T
C48		c		-20.6		-16.3		3.97		D/T
C49		c		-9.3		22.7		0.57		D/T
C50		c		-22.0		15.8		1.76		D/T
C51		c		-15.2		-20.2		1.15		D/T
C52		c		-28.5		-14.6		4.79		D/T
C53		c		0.2		-5.8		1.53		D/T
C54		c		17.8		-4.6		4.97		D/T
C55		c		13.1		23.7		1.42		D/T
C56		c		-23.4		12.0		3.94		D/T
C57		c		16.7		27.5		3.95		D/T
C58		c		-12.2		3.1		2.27		D/T
C59		c		14.6		-17.3		4.75		D/T
C60		c		-21.2		0.4		2.46		D/T
C61		c		-15.3		-11.7		0.78		D/T
C62		c		-29.8		-7.9		4.73		D/T
C63		c		24.7		-8.2		2.78		D/T
C64		c		18.9		28.3		1.37		D/T
C65		c		27.1		-27.9		2.09		D/T
C66		c		2.6		0.5		4.37		D/T
C67		c		-13.3		-4.0		1.81		D/T
C68		c		25.2		-17.4		3.89		D/T
C69		c		-23.4		-26.1		1.49		D/T
C70		c		14.3		-6.4		2.62		D/T
C71		c		4.5		-6.1		4.08		D/T
C72		c		-3.8		3.1		4.18		D/T
C73		c		-18.8		-27.1		4.4		D/T
C74		c		-28.8		22.5		2.88		D/T
C75		c		-13.2		-7.7		4.04		D/T
C76		c		-2.0		-22.5		2.0		D/T
C77		c		-22.0		-19.9		3.2		D/T
C78		c		-3.3		-21.4		4.58		D/T
C79		c		12.4		-28.5		3.93		D/T
C80		c		19.3		26.5		1.92		D/T
C81		c		3.9		22.6		1.94		D/T
C82		c		29.0		19.5		4.23		D/T
C83		c		8.8		21.7		4.0		D/T
C84		c		-18.2		-25.6		3.8		D/T
C85		c		-16.7		7.1		1.2		D/T
C86		c		12.5		14.3		3.81		D/T
C87		c		7.7		20.9		1.73		D/T
C88		c		23.5		-6.5		3.31		D/T
C89		c		29.8		16.4		1.68		D/T
C90		c		-16.9		-27.7		1.47		D/T
C91		c		22.1		-4.1		3.39		D/T
C92		c		-15.1		25.7		1.04		D/T
C93		c		29.8		-26.0		2.12		D/T
C94		c		-9.3		0.3		3.78		D/T
C95		c		-22.6		20.4		4.25		D/T
C96		c		-15.2		14.3		3.46		D/T
C97		c		2.0		23.6		4.64		D/T
C98		c		5.0		25.6		4.0		D/T
C99		c		-2.7		18.0		2.48		D/T
C100		c		-24.4		-3.5		4.62		D/T
C101		c		9.0		7.7		45.48		T
C102		c		-23.3		-20.9		23.06		T
C103		c		-8.0		-22.8		89.52		T
C104		c		3.7		-0.8		43.36		T
C105		c		-0.9		1.7		25.27		T
C106		c		0.8		27.0		93.38		T
C107		c		1.1		-14.7		40.55		T
C108		c		-11.7		5.0		35.17		T
C109		c		28.7		-1.4		80.26		T
C110		c		20.6		3.8		9.12		T
C111		c		9.4		0.3		21.26		T
C112		c		-19.0		-21.4		83.26		T
C113		c		15.8		-23.2		30.53		T
C114		c		19.7		-4.0		47.85		T
C115		c		-15.5		11.6		50.64		T
C116		c		21.4		10.6		48.43		T
C117		c		0.7		-22.1		32.65		T
C118		c		20.2		-8.7		15.74		T
C119		c		-20.7		19.4		10.49		T
C120		c		-24.9		22.0		74.18		T
C121		c		10.7		-23.6		22.16		T
C122		c		27.6		-0.3		89.69		T
C123		c		8.5		-19.6		36.8		T
C124		c		18.8		7.9		84.66		T
C125		c		16.8		-27.3		64.33		T
C126		c		-26.8		-0.9		24.84		T
C127		c		28.9		0.7		68.03		T
C128		c		-12.6		13.8		67.39		T
C129		c		-18.9		28.4		76.42		T
C130		c		9.7		-12.6		6.09		T
C131		c		24.9		5.5		27.01		T
C132		c		-5.6		-8.7		63.02		T
C133		c		-6.1		20.9		56.98		T
C134		c		-25.5		20.4		91.59		T
C135		c		15.1		-13.2		23.26		T
C136		c		21.6		2.6		97.29		T
C137		c		-0.9		12.0		73.76		T
C138		c		13.8		13.3		30.97		T
C139		c		-18.3		-3.2		22.1		T
C140		c		6.9		18.9		6.63		T
C141		c		8.4		18.0		21.46		T
C142		c		20.1		-0.8		42.78		T
C143		c		8.4		-9.2		51.51		T
C144		c		-26.7		-22.7		73.2		T
C145		c		-11.1		-2.2		18.72		T
C146		c		23.7		30.0		98.98		T
C147		c		1.5		-21.9		49.25		T
C148		c		-16.2		-26.3		62.17		T
C149		c		-18.1		9.1		18.31		T
C150		c		0.9		-16.6		31.95		T
C151		c		-23.8		18.4		7.92		T
C152		c		5.8		-29.4		55.0		T
C153		c		-0.5		14.2		60.74		T
C154		c		-15.5		14.5		93.62		T
C155		c		14.6		16.6		67.9		T
C156		c		5.7		-17.0		67.33		T
C157		c		2.7		4.9		35.5		T
C158		c		14.2		13.5		8.55		T
C159		c		-7.6		-20.6		79.71		T
C160		c		6.8		-12.3		11.99		T
C161		c		29.1		-25.9		44.9		T
C162		c		7.3		17.8		85.06		T
C163		c		0.1		7.2		38.43		T
C164		c		-9.2		14.4		67.14		T
C165		c		10.9		0.4		42.8		T
C166		c		-5.5		-7.9		67.13		T
C167		c		19.7		-0.4		45.15		T
C168		c		-15.7		-6.7		9.24		T
C169		c		4.9		-17.0		93.19		T
C170		c		11.5		-25.7		18.03		T
C171		c		18.0		-17.1		66.03		T
C172		c		-11.5		-25.9		61.97		T
C173		c		-13.0		-29.2		96.62		T
C174		c		6.2		22.2		76.65		T
C175		c		4.1		1.6		39.64		T
C176		c		27.5		23.4		12.51		T
C177		c		4.5		14.7		42.53		T
C178		c		-8.7		-1.4		89.13		T
C179		c		-2.8		-10.9		81.03		T
C180		c		-11.7		-12.9		59.26		T
C181		c		-6.4		17.2		51.94		T
C182		c		-8.8		-17.8		40.2		T
C183		c		-19.5		16.9		62.48		T
C184		c		-14.8		-8.7		26.11		T
C185		c		21.2		4.1		46.95		T
C186		c		-24.5		-0.9		11.24		T
C187		c		22.5		-29.5		34.93		T
C188		c		22.1		-10.7		89.76		T
C189		c		6.6		1.7		22.98		T
C190		c		21.1		-11.3		15.04		T
C191		c		-5.6		18.5		10.84		T
C192		c		5.2		-26.5		41.78		T
C193		c		-25.3		20.6		58.87		T
C194		c		27.7		9.1		57.09		T
C195		c		27.6		10.1		90.66		T
C196		c		20.1		-19.9		76.35		T
C197		c		-22.9		1.2		77.22		T
C198		c		23.9		11.0		63.39		T
C199		c		5.5		-17.6		52.08		T
C200		c		12.3		0.1		28.8		T
