StringID		Type		X		Y		Demand		ServiceBy
C167		c		-9.2		-16.8		50.07		T
C168		c		0.2		1.4		94.53		T
C169		c		-2.9		-4.8		82.98		T
C170		c		-8.7		-22.1		48.66		T
C171		c		12.0		24.8		63.22		T
C172		c		-1.0		-26.7		11.72		T
C173		c		-9.3		24.9		88.9		T
C174		c		-27.8		21.5		69.31		T
C175		c		-11.8		-6.7		22.67		T
C176		c		1.9		-11.5		97.92		T
C177		c		5.7		28.0		25.22		T
C178		c		-2.2		17.6		12.77		T
C179		c		15.7		-13.8		14.09		T
C180		c		4.3		3.1		76.36		T
C181		c		20.6		-28.3		86.36		T
C182		c		20.6		-17.4		60.41		T
C183		c		-14.4		13.9		86.81		T
C184		c		28.2		-20.5		52.0		T
C185		c		2.1		-1.0		28.94		T
C186		c		-18.6		25.3		63.07		T
C187		c		16.0		-18.2		82.69		T
C188		c		8.6		-18.7		71.38		T
C189		c		18.0		13.0		96.17		T
C190		c		-1.7		8.8		83.69		T
C191		c		27.2		16.1		74.42		T
C192		c		10.2		4.1		31.51		T
C193		c		-27.1		6.2		32.81		T
C194		c		-16.2		6.6		86.15		T
C195		c		-12.3		23.8		57.62		T
C196		c		15.5		-15.9		66.27		T
C197		c		-2.1		19.3		94.14		T
C198		c		-12.8		0.8		55.13		T
C199		c		-26.9		27.8		74.03		T
C200		c		-0.3		-15.7		97.09		T
