StringID		Type		X		Y		Demand		ServiceBy
C127		c		-0.6		1.7		57.08		T
C128		c		-0.0		-0.5		26.33		T
C129		c		4.5		-10.6		79.23		T
C130		c		-4.7		7.8		88.56		T
C131		c		-10.0		-14.1		58.54		T
C132		c		8.2		-19.2		10.78		T
C133		c		-6.0		-5.7		38.99		T
C134		c		-17.7		-13.2		97.61		T
C135		c		-6.1		-0.8		94.8		T
C136		c		18.9		-8.0		97.86		T
C137		c		-0.4		19.7		55.31		T
C138		c		3.7		14.3		77.37		T
C139		c		-16.2		-3.5		91.27		T
C140		c		2.4		15.9		6.45		T
C141		c		16.6		-12.0		8.24		T
C142		c		14.9		13.6		7.55		T
C143		c		1.8		16.9		19.48		T
C144		c		-19.9		2.1		88.08		T
C145		c		-12.4		-1.2		14.6		T
C146		c		-2.2		13.2		70.43		T
C147		c		-11.0		3.1		16.48		T
C148		c		2.4		9.2		29.3		T
C149		c		0.1		4.6		93.73		T
C150		c		-0.8		7.0		32.05		T
C151		c		-3.8		19.2		97.59		T
C152		c		-18.3		6.8		50.65		T
C153		c		2.9		14.2		61.85		T
C154		c		9.4		17.3		38.75		T
C155		c		-6.0		-18.4		65.73		T
C156		c		19.0		-9.0		80.96		T
C157		c		-10.1		-0.7		82.15		T
C158		c		1.1		8.9		62.34		T
C159		c		11.6		1.0		6.59		T
C160		c		1.9		-4.7		96.86		T
C161		c		10.3		-7.3		76.56		T
C162		c		9.0		19.8		36.89		T
C163		c		-1.1		-2.2		76.94		T
C164		c		-2.8		-9.5		79.41		T
C165		c		10.5		-19.6		59.18		T
C166		c		-13.0		-2.9		52.35		T
C167		c		-16.4		15.0		86.7		T
C168		c		15.1		-3.8		54.82		T
C169		c		-16.2		11.9		98.0		T
C170		c		-10.5		16.3		14.2		T
C171		c		17.4		3.8		81.3		T
C172		c		10.0		2.9		83.61		T
C173		c		18.0		-0.3		21.19		T
C174		c		19.4		-1.1		87.07		T
C175		c		-0.1		13.0		96.3		T
C176		c		7.8		-0.3		72.48		T
C177		c		-1.6		1.7		21.35		T
C178		c		3.8		-5.0		8.75		T
C179		c		-17.9		17.6		54.31		T
C180		c		17.3		-15.1		47.79		T
C181		c		16.3		11.5		83.53		T
C182		c		17.0		-0.1		89.52		T
C183		c		-5.6		-8.1		18.18		T
C184		c		-8.2		-10.8		47.13		T
C185		c		-4.3		6.8		75.72		T
C186		c		-0.1		9.7		78.86		T
C187		c		-5.5		-16.3		63.81		T
C188		c		15.8		3.6		90.48		T
C189		c		-17.0		19.5		79.82		T
C190		c		13.5		18.4		34.11		T
C191		c		17.6		4.3		70.09		T
C192		c		9.3		-14.1		79.33		T
C193		c		-17.0		7.4		25.21		T
C194		c		7.7		8.4		13.72		T
C195		c		-16.6		-4.4		74.95		T
C196		c		17.8		15.4		31.86		T
C197		c		-10.4		-2.3		34.14		T
C198		c		6.2		-19.3		97.75		T
C199		c		14.0		7.5		29.31		T
C200		c		-0.8		5.2		52.65		T
