StringID		Type		X		Y		Demand		ServiceBy
C122		c		14.9		-0.5		86.33		T
C123		c		10.8		-6.6		20.09		T
C124		c		-5.9		16.1		51.68		T
C125		c		-15.8		17.5		12.42		T
C126		c		-19.9		-7.9		66.33		T
C127		c		-4.5		4.9		61.89		T
C128		c		-0.2		10.4		50.58		T
C129		c		-6.1		-12.7		94.19		T
C130		c		-19.7		-3.3		98.17		T
C131		c		-16.9		17.1		57.75		T
C132		c		-7.1		-5.0		74.63		T
C133		c		6.4		8.6		66.33		T
C134		c		18.0		3.0		69.66		T
C135		c		9.2		4.7		55.66		T
C136		c		18.5		-13.4		93.1		T
C137		c		14.2		-18.9		35.78		T
C138		c		4.7		-6.2		83.41		T
C139		c		9.4		15.8		45.87		T
C140		c		-9.1		-16.5		38.42		T
C141		c		-7.9		-18.9		13.99		T
C142		c		-1.3		0.3		73.76		T
C143		c		19.3		-1.9		76.8		T
C144		c		-16.2		3.4		45.46		T
C145		c		0.5		-4.4		6.63		T
C146		c		-4.9		9.3		21.17		T
C147		c		-7.0		7.5		31.44		T
C148		c		6.0		-10.2		24.45		T
C149		c		3.8		17.8		30.3		T
C150		c		11.2		5.2		80.29		T
C151		c		1.2		0.4		17.01		T
C152		c		5.7		1.2		30.27		T
C153		c		-5.7		11.7		55.95		T
C154		c		-6.3		-6.7		78.06		T
C155		c		-8.8		18.9		43.87		T
C156		c		1.8		8.6		97.0		T
C157		c		13.2		-1.4		10.04		T
C158		c		10.6		-11.3		16.49		T
C159		c		-2.9		14.9		58.09		T
C160		c		16.3		-18.6		66.8		T
