StringID		Type		X		Y		Demand		ServiceBy
C55		c		-9.2		-21.8		4.62		D/T
C56		c		27.2		21.7		3.67		D/T
C57		c		5.9		8.1		1.02		D/T
C58		c		16.5		27.7		4.51		D/T
C59		c		0.3		-26.3		0.9		D/T
C60		c		5.4		24.6		3.78		D/T
C61		c		-24.1		2.1		1.64		D/T
C62		c		-28.2		29.3		2.17		D/T
C63		c		-2.2		-27.9		2.34		D/T
C64		c		-9.3		-10.8		4.56		D/T
C65		c		3.6		-28.0		2.8		D/T
C66		c		-18.2		8.2		0.79		D/T
C67		c		17.8		22.4		2.25		D/T
C68		c		-23.7		27.5		2.58		D/T
C69		c		3.6		-20.0		0.83		D/T
C70		c		14.4		-3.3		3.17		D/T
C71		c		-4.1		-29.8		2.27		D/T
C72		c		16.5		3.7		4.52		D/T
C73		c		-4.8		3.2		3.67		D/T
C74		c		23.7		-10.5		0.9		D/T
C75		c		18.5		21.8		3.15		D/T
C76		c		29.5		25.3		4.75		D/T
C77		c		29.8		-11.8		0.53		D/T
C78		c		29.0		23.7		2.12		D/T
C79		c		25.4		19.0		4.97		D/T
C80		c		22.9		-22.1		1.06		D/T
C81		c		19.2		18.8		2.82		D/T
C82		c		-9.6		-22.0		3.76		D/T
C83		c		-16.1		29.3		4.16		D/T
C84		c		24.7		19.2		4.82		D/T
C85		c		-25.1		-24.2		2.78		D/T
C86		c		-14.9		-4.5		3.54		D/T
C87		c		17.5		24.8		1.56		D/T
C88		c		2.5		14.5		2.96		D/T
C89		c		-1.1		-20.5		2.22		D/T
C90		c		0.0		13.1		4.53		D/T
C91		c		-16.6		-19.8		4.75		D/T
C92		c		-12.3		3.5		4.62		D/T
C93		c		-20.9		9.6		3.72		D/T
C94		c		11.1		-13.0		1.04		D/T
C95		c		-0.8		19.8		2.05		D/T
C96		c		-17.4		8.9		3.87		D/T
C97		c		-5.8		29.2		1.46		D/T
C98		c		9.6		-4.6		0.8		D/T
C99		c		-3.1		4.0		3.54		D/T
C100		c		1.7		9.0		2.5		D/T
C101		c		19.4		16.9		3.85		D/T
C102		c		-22.6		17.9		4.96		D/T
C103		c		-0.1		-12.0		4.47		D/T
C104		c		-24.8		-6.5		3.53		D/T
C105		c		-25.5		16.6		2.67		D/T
C106		c		-3.0		-29.4		1.43		D/T
C107		c		4.4		-20.5		2.55		D/T
C108		c		21.6		8.4		4.31		D/T
C109		c		-27.3		-10.8		3.1		D/T
C110		c		19.0		12.2		1.38		D/T
C111		c		-21.3		3.7		0.56		D/T
C112		c		-17.0		6.3		1.48		D/T
C113		c		-2.4		16.9		5.19		T
C114		c		-21.5		23.4		44.37		T
C115		c		9.9		20.1		60.28		T
C116		c		-21.5		-16.5		79.45		T
C117		c		11.4		18.1		52.96		T
C118		c		3.9		13.1		19.49		T
C119		c		-13.6		-19.8		40.01		T
C120		c		10.3		-0.1		97.3		T
C121		c		-12.4		3.7		95.95		T
C122		c		6.3		14.9		9.66		T
C123		c		5.1		-9.4		55.63		T
C124		c		-16.8		-16.6		54.96		T
C125		c		-7.9		23.2		97.23		T
C126		c		-6.3		-29.7		55.46		T
C127		c		9.0		-8.5		34.29		T
C128		c		-0.5		-20.0		72.35		T
C129		c		-12.3		0.7		19.31		T
C130		c		1.5		-21.1		22.17		T
C131		c		14.0		4.2		30.47		T
C132		c		-0.7		-15.2		91.67		T
C133		c		-6.8		29.5		5.93		T
C134		c		6.4		-16.2		6.75		T
C135		c		-24.9		-18.4		45.15		T
C136		c		-26.9		-29.1		7.01		T
C137		c		-7.8		21.7		18.93		T
C138		c		16.1		18.4		91.03		T
C139		c		-7.3		1.7		45.76		T
C140		c		-17.1		-23.8		66.87		T
C141		c		0.3		10.6		61.9		T
C142		c		-22.0		15.2		62.35		T
C143		c		-9.2		-19.2		64.72		T
C144		c		-8.4		27.4		67.48		T
C145		c		3.7		-22.0		13.97		T
C146		c		16.0		24.1		43.37		T
C147		c		-24.9		15.6		49.15		T
C148		c		8.4		26.7		37.05		T
C149		c		30.0		-11.0		68.32		T
C150		c		-8.5		6.1		40.99		T
C151		c		-13.5		24.0		62.37		T
C152		c		24.8		27.2		61.02		T
C153		c		4.7		-1.3		96.41		T
C154		c		24.5		11.8		89.87		T
C155		c		5.1		-21.2		52.3		T
C156		c		-5.7		1.3		46.15		T
C157		c		12.5		23.9		51.3		T
C158		c		-17.4		-27.8		10.96		T
C159		c		-22.6		10.7		21.04		T
C160		c		10.5		-1.5		86.11		T
