StringID		Type		X		Y		Demand		ServiceBy
C108		c		0.5		1.9		0.59		D/T
C109		c		11.1		17.0		4.48		D/T
C110		c		-8.4		12.1		0.89		D/T
C111		c		10.6		2.9		1.32		D/T
C112		c		6.7		15.5		1.32		D/T
C113		c		-16.8		-8.8		87.47		T
C114		c		-10.8		-10.2		23.65		T
C115		c		-8.3		6.1		75.98		T
C116		c		-0.7		2.9		50.81		T
C117		c		-8.7		-8.5		11.72		T
C118		c		-4.6		11.3		40.23		T
C119		c		-14.5		-15.0		35.16		T
C120		c		-13.9		-13.7		53.96		T
C121		c		19.4		-13.5		80.01		T
C122		c		4.3		15.2		26.37		T
C123		c		-14.3		-2.3		81.18		T
C124		c		5.5		10.1		95.51		T
C125		c		-6.7		16.1		76.41		T
C126		c		7.2		5.5		25.11		T
C127		c		-7.4		3.1		15.15		T
C128		c		-15.7		-18.9		92.57		T
C129		c		-19.6		-6.3		74.27		T
C130		c		-3.0		9.6		11.08		T
C131		c		-9.4		9.2		89.87		T
C132		c		-2.4		16.1		46.31		T
C133		c		-4.7		1.2		27.38		T
C134		c		8.8		5.4		31.61		T
C135		c		10.7		-19.8		77.84		T
C136		c		5.6		14.4		13.92		T
C137		c		-3.1		6.6		35.31		T
C138		c		-16.2		5.2		24.2		T
C139		c		18.9		-0.2		35.72		T
C140		c		11.4		0.5		45.24		T
C141		c		-14.6		12.1		71.28		T
C142		c		-16.7		15.4		19.5		T
C143		c		12.3		2.8		41.25		T
C144		c		2.3		-18.8		13.74		T
C145		c		-3.3		-8.5		88.22		T
C146		c		-4.9		9.9		78.41		T
C147		c		-2.4		17.7		38.75		T
C148		c		5.2		4.0		49.34		T
C149		c		1.6		-12.9		55.88		T
C150		c		10.3		0.2		17.61		T
C151		c		-12.3		-12.9		23.17		T
C152		c		-19.8		12.0		84.62		T
C153		c		-7.3		-12.8		45.16		T
C154		c		3.7		-6.0		9.46		T
C155		c		2.4		-16.7		55.14		T
C156		c		17.8		17.9		84.32		T
C157		c		13.6		-20.0		63.17		T
C158		c		-12.3		-6.4		59.62		T
C159		c		-15.7		-17.4		94.1		T
C160		c		13.9		12.6		42.12		T
